"","REG_ID","TIME","GDP_PC","POP","REG_ID_M","iso3","Regional name (eng)","metro_code","metro_name","metro_lev1","metro_large","metro_far"
"174","AT124","2005",30943,222110,NA,"AUT","Waldviertel","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"175","AT124","2006",31305,221800,NA,"AUT","Waldviertel","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"176","AT124","2007",32425,221300,NA,"AUT","Waldviertel","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"177","AT124","2008",33502,220930,NA,"AUT","Waldviertel","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"178","AT124","2009",31875,220420,NA,"AUT","Waldviertel","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"179","AT124","2010",32820,219760,NA,"AUT","Waldviertel","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"180","AT124","2011",33804,219410,NA,"AUT","Waldviertel","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"181","AT124","2012",33904,219020,NA,"AUT","Waldviertel","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"182","AT124","2013",34135,218460,NA,"AUT","Waldviertel","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"183","AT124","2014",34420,218190,NA,"AUT","Waldviertel","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"184","AT124","2015",34432,218670,NA,"AUT","Waldviertel","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"185","AT124","2016",35148,219370,NA,"AUT","Waldviertel","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"186","AT124","2017",35963,218840,NA,"AUT","Waldviertel","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"187","AT124","2018",36925,217800,NA,"AUT","Waldviertel","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"188","AT124","2019",37780,217060,NA,"AUT","Waldviertel","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"189","AT124","2020",34809.1373003431,216270,NA,"AUT","Waldviertel","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"190","AT211","2000",44766,268350,NA,"AUT","Klagenfurt-Villach","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"191","AT211","2001",44361,269200,NA,"AUT","Klagenfurt-Villach","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"192","AT211","2002",44860,269600,NA,"AUT","Klagenfurt-Villach","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"193","AT211","2003",45010,269710,NA,"AUT","Klagenfurt-Villach","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"194","AT211","2004",46346,270470,NA,"AUT","Klagenfurt-Villach","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"195","AT211","2005",47635,271750,NA,"AUT","Klagenfurt-Villach","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"196","AT211","2006",48074,272860,NA,"AUT","Klagenfurt-Villach","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"197","AT211","2007",50460,273930,NA,"AUT","Klagenfurt-Villach","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"198","AT211","2008",50625,275010,NA,"AUT","Klagenfurt-Villach","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"199","AT211","2009",47724,275590,NA,"AUT","Klagenfurt-Villach","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"200","AT211","2010",49216,275860,NA,"AUT","Klagenfurt-Villach","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"201","AT211","2011",51046,276460,NA,"AUT","Klagenfurt-Villach","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"202","AT211","2012",50088,277380,NA,"AUT","Klagenfurt-Villach","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"203","AT211","2013",49152,278600,NA,"AUT","Klagenfurt-Villach","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"204","AT211","2014",49149,280370,NA,"AUT","Klagenfurt-Villach","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"205","AT211","2015",48421,282670,NA,"AUT","Klagenfurt-Villach","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"206","AT211","2016",48081,284730,NA,"AUT","Klagenfurt-Villach","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"207","AT211","2017",49842,286050,NA,"AUT","Klagenfurt-Villach","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"208","AT211","2018",51322,287050,NA,"AUT","Klagenfurt-Villach","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"209","AT211","2019",51767,288170,NA,"AUT","Klagenfurt-Villach","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"210","AT211","2020",48714.0360292321,289620,NA,"AUT","Klagenfurt-Villach","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"211","AT212","2000",29534,131720,NA,"AUT","Oberkärnten","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"212","AT212","2001",29453,131640,NA,"AUT","Oberkärnten","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"213","AT212","2002",29566,131400,NA,"AUT","Oberkärnten","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"214","AT212","2003",29971,131040,NA,"AUT","Oberkärnten","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"215","AT212","2004",30441,130880,NA,"AUT","Oberkärnten","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"216","AT212","2005",30729,130570,NA,"AUT","Oberkärnten","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"217","AT212","2006",32629,130110,NA,"AUT","Oberkärnten","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"218","AT212","2007",33924,129780,NA,"AUT","Oberkärnten","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"219","AT212","2008",33984,129370,NA,"AUT","Oberkärnten","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"220","AT212","2009",33391,128750,NA,"AUT","Oberkärnten","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"221","AT212","2010",32277,128020,NA,"AUT","Oberkärnten","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"222","AT212","2011",33686,127290,NA,"AUT","Oberkärnten","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"223","AT212","2012",33641,126560,NA,"AUT","Oberkärnten","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"224","AT212","2013",33910,125890,NA,"AUT","Oberkärnten","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"225","AT212","2014",33680,125470,NA,"AUT","Oberkärnten","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"226","AT212","2015",32458,125410,NA,"AUT","Oberkärnten","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"227","AT212","2016",32807,125220,NA,"AUT","Oberkärnten","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"228","AT212","2017",33816,124680,NA,"AUT","Oberkärnten","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"229","AT212","2018",34088,124320,NA,"AUT","Oberkärnten","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"230","AT212","2019",35173,124040,NA,"AUT","Oberkärnten","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"231","AT212","2020",33098.6688287168,123640,NA,"AUT","Oberkärnten","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"232","AT213","2000",27820,159760,NA,"AUT","Unterkärnten","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"233","AT213","2001",28133,158920,NA,"AUT","Unterkärnten","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"234","AT213","2002",29681,158270,NA,"AUT","Unterkärnten","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"235","AT213","2003",30755,157580,NA,"AUT","Unterkärnten","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"236","AT213","2004",31429,157120,NA,"AUT","Unterkärnten","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"237","AT213","2005",31987,156780,NA,"AUT","Unterkärnten","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"238","AT213","2006",33152,156370,NA,"AUT","Unterkärnten","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"239","AT213","2007",35119,155840,NA,"AUT","Unterkärnten","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"240","AT213","2008",35374,155210,NA,"AUT","Unterkärnten","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"241","AT213","2009",32861,154390,NA,"AUT","Unterkärnten","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"242","AT213","2010",33916,153480,NA,"AUT","Unterkärnten","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"243","AT213","2011",35478,152620,NA,"AUT","Unterkärnten","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"244","AT213","2012",36117,151810,NA,"AUT","Unterkärnten","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"245","AT213","2013",36171,151190,NA,"AUT","Unterkärnten","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"246","AT213","2014",36998,150920,NA,"AUT","Unterkärnten","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"247","AT213","2015",37576,150990,NA,"AUT","Unterkärnten","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"248","AT213","2016",37601,150820,NA,"AUT","Unterkärnten","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"249","AT213","2017",38305,150250,NA,"AUT","Unterkärnten","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"250","AT213","2018",40111,149540,NA,"AUT","Unterkärnten","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"251","AT213","2019",40160,148910,NA,"AUT","Unterkärnten","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"252","AT213","2020",37791.5600079966,148430,NA,"AUT","Unterkärnten","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"253","AT222","2000",33308,81900,NA,"AUT","Liezen","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"254","AT222","2001",33400,82000,NA,"AUT","Liezen","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"255","AT222","2002",34332,81630,NA,"AUT","Liezen","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"256","AT222","2003",34411,81290,NA,"AUT","Liezen","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"257","AT222","2004",36557,81180,NA,"AUT","Liezen","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"258","AT222","2005",37069,81100,NA,"AUT","Liezen","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"259","AT222","2006",38080,81000,NA,"AUT","Liezen","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"260","AT222","2007",39721,80750,NA,"AUT","Liezen","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"261","AT222","2008",41144,80460,NA,"AUT","Liezen","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"262","AT222","2009",39828,80170,NA,"AUT","Liezen","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"263","AT222","2010",40201,79790,NA,"AUT","Liezen","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"264","AT222","2011",40644,79460,NA,"AUT","Liezen","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"265","AT222","2012",42244,79170,NA,"AUT","Liezen","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"266","AT222","2013",42770,78970,NA,"AUT","Liezen","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"267","AT222","2014",43028,79230,NA,"AUT","Liezen","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"268","AT222","2015",42856,79720,NA,"AUT","Liezen","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"269","AT222","2016",44529,79940,NA,"AUT","Liezen","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"270","AT222","2017",45511,80050,NA,"AUT","Liezen","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"271","AT222","2018",46089,79990,NA,"AUT","Liezen","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"272","AT222","2019",46537,79780,NA,"AUT","Liezen","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"273","AT222","2020",43379.2254904,79620,NA,"AUT","Liezen","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"274","AT223","2000",34436,179560,NA,"AUT","Östliche Obersteiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"275","AT223","2001",36203,175720,NA,"AUT","Östliche Obersteiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"276","AT223","2002",35439,174340,NA,"AUT","Östliche Obersteiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"277","AT223","2003",35423,173290,NA,"AUT","Östliche Obersteiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"278","AT223","2004",36412,172440,NA,"AUT","Östliche Obersteiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"279","AT223","2005",39852,171690,NA,"AUT","Östliche Obersteiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"280","AT223","2006",41973,170760,NA,"AUT","Östliche Obersteiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"281","AT223","2007",44830,169540,NA,"AUT","Östliche Obersteiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"282","AT223","2008",44385,168480,NA,"AUT","Östliche Obersteiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"283","AT223","2009",41703,167310,NA,"AUT","Östliche Obersteiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"284","AT223","2010",41432,166070,NA,"AUT","Östliche Obersteiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"285","AT223","2011",43837,164990,NA,"AUT","Östliche Obersteiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"286","AT223","2012",44831,163870,NA,"AUT","Östliche Obersteiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"287","AT223","2013",44060,162950,NA,"AUT","Östliche Obersteiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"288","AT223","2014",45328,162200,NA,"AUT","Östliche Obersteiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"289","AT223","2015",45837,161840,NA,"AUT","Östliche Obersteiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"290","AT223","2016",44297,161340,NA,"AUT","Östliche Obersteiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"291","AT223","2017",46560,160330,NA,"AUT","Östliche Obersteiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"292","AT223","2018",46304,159470,NA,"AUT","Östliche Obersteiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"293","AT223","2019",47272,158720,NA,"AUT","Östliche Obersteiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"294","AT223","2020",44064.3519647203,157800,NA,"AUT","Östliche Obersteiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"295","AT224","2000",27759,265280,NA,"AUT","Oststeiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"296","AT224","2001",28398,267790,NA,"AUT","Oststeiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"297","AT224","2002",28440,267800,NA,"AUT","Oststeiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"298","AT224","2003",28277,267950,NA,"AUT","Oststeiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"299","AT224","2004",29399,268150,NA,"AUT","Oststeiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"300","AT224","2005",29281,268320,NA,"AUT","Oststeiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"301","AT224","2006",30558,268300,NA,"AUT","Oststeiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"302","AT224","2007",32935,268140,NA,"AUT","Oststeiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"303","AT224","2008",33217,267820,NA,"AUT","Oststeiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"304","AT224","2009",32585,267370,NA,"AUT","Oststeiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"305","AT224","2010",34178,266990,NA,"AUT","Oststeiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"306","AT224","2011",34181,266750,NA,"AUT","Oststeiermark","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
